id,name,party,partyLabel,votes,election,electionLabel,ranking
Q1357002,John Miller Adye,Q622441,Liberal Party (UK),2941,Q7888018,General election 1892,4
Q5338935,Edmond Wodehouse,Q1754707,Liberal Unionist Party,3309,Q7888016,General election 1886,1
Q7348852,Robert Peter Laurie,Q9626,Conservative Party (UK),3244,Q7888016,General election 1886,2
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2588,Q7888016,General election 1886,3
Q5499113,Frederick Verney,Q622441,Liberal Party (UK),2529,Q7888016,General election 1886,4
Q7350074,Robert Stickney Blaine,Q9626,Conservative Party (UK),3208,Q3397257,General election 1885,1
Q5338935,Edmond Wodehouse,Q622441,Liberal Party (UK),2990,Q3397257,General election 1885,2
Q7348852,Robert Peter Laurie,Q9626,Conservative Party (UK),2971,Q3397257,General election 1885,3
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2953,Q3397257,General election 1885,4
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2712,Q2074515,General election 1880,1
Q5338935,Edmond Wodehouse,Q622441,Liberal Party (UK),2700,Q2074515,General election 1880,2
Q5656642,Reginald Hardy,Q9626,Conservative Party (UK),2359,Q2074515,General election 1880,3
,Thomas James Smyth,Q9626,Conservative Party (UK),2241,Q2074515,General election 1880,4
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2520,Q918351,General election 1874,1
Q21068967,Nathaniel Bousfield,Q9626,Conservative Party (UK),2397,Q918351,General election 1874,2
,John William Nicholas Hervey,Q622441,Liberal Party (UK),2391,Q918351,General election 1874,3
Q4798586,Arthur Egerton,Q9626,Conservative Party (UK),2348,Q918351,General election 1874,4
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2210,Q16822531,"By-election, 9 Oct 1873",1
Q8009227,William Forsyth,Q9626,Conservative Party (UK),2071,Q16822531,"By-election, 9 Oct 1873",2
,Charles Thompson,Q6016735,Independent Liberal,57,Q16822531,"By-election, 9 Oct 1873",3
Q4798586,Arthur Egerton,Q9626,Conservative Party (UK),2194,Q16822524,"By-election, 28 June 1873",1
Q4798999,Arthur Hayter,Q622441,Liberal Party (UK),2143,Q16822524,"By-election, 28 June 1873",2
Q18546516,John Charles Cox,Q6016735,Independent Liberal,15,Q16822524,"By-election, 28 June 1873",3
Q3760457,Viscount Chelsea,Q9626,Conservative Party (UK),2251,Q16822527,"By-election, 7 May 1873",1
,Jerom Murch,Q622441,Liberal Party (UK),1991,Q16822527,"By-election, 7 May 1873",2
Q8019436,William Tite,Q622441,Liberal Party (UK),2478,Q2074525,General election 1868,1
Q5294217,Donald Dalrymple,Q622441,Liberal Party (UK),2187,Q2074525,General election 1868,2
Q6139316,James Hogg,Q9626,Conservative Party (UK),2024,Q2074525,General election 1868,3
Q8019436,William Tite,Q622441,Liberal Party (UK),1349,Q4345445,General election 1859,1
Q20987305,Arthur Edwin Way,Q9626,Conservative Party (UK),1339,Q4345445,General election 1859,2
Q7793152,Thomas Phinn,Q622441,Liberal Party (UK),1198,Q4345445,General election 1859,3
Q7526062,Arthur Elton,Q108700,Whigs (British political party),1243,Q4345446,General election 1857,1
Q8019436,William Tite,Q108700,Whigs (British political party),1200,Q4345446,General election 1857,2
Q20987305,Arthur Edwin Way,Q9626,Conservative Party (UK),1197,Q4345446,General election 1857,3
Q8019436,William Tite,Q108700,Whigs (British political party),1176,Q98544289,"By-election, 5 June 1855",1
,William Whateley,Q2633397,Peelite,1129,Q98544289,"By-election, 5 June 1855",2
Q21079180,George Treweeke Scobell,Q108700,Whigs (British political party),1332,Q3943728,General election 1852,1
Q7793152,Thomas Phinn,Q108700,Whigs (British political party),1290,Q3943728,General election 1852,2
,William Whateley,Q2633397,Peelite,1253,Q3943728,General election 1852,3
Q21079180,George Treweeke Scobell,Q108700,Whigs (British political party),1110,Q98544283,"By-election, 25 June 1851",1
,William Sutcliffe,Q9626,Conservative Party (UK),1041,Q98544283,"By-election, 25 June 1851",2
Q333294,Anthony Ashley-Cooper,Q9626,Conservative Party (UK),1278,Q2073198,General election 1847,1
